Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
18.85,1,4,120.344,1999.0,1,0,1,1797.66
16.6,0,9,176.6344,2004.0,2,1,1,2676.516
12.5,0,9,170.8448,1997.0,2,0,1,4942.8992
7.02,0,4,83.825,2007.0,2,1,1,1414.825
12.85,0,5,45.906,1987.0,0,2,1,885.514
7.855,1,0,36.2848,2009.0,1,2,2,1155.8288
19.35,1,13,113.4518,2004.0,2,1,1,1593.9252
17.5,0,6,184.8266,2002.0,2,1,1,2766.399
17.75,1,0,187.624,2002.0,2,1,1,1491.392
13.15,0,14,143.4812,1999.0,1,0,1,854.8872
5.365,1,12,173.7764,2004.0,2,1,1,4637.9628
13.1,0,5,187.5898,2002.0,2,1,1,2432.1674
7.075,0,5,97.0068,2002.0,2,1,1,1944.136
9.3,0,5,180.5292,2004.0,2,1,1,2189.1504
12.3,0,0,37.2874,1998.0,2,2,0,176.437
16.2,1,5,95.8726,1987.0,0,2,1,1076.5986
18.85,0,9,244.0144,2007.0,2,1,1,5635.3312
8.01,0,7,34.2532,2009.0,1,2,2,467.3916
12.865732002419843,1,13,38.748,1985.0,2,0,0,79.896
13.194406118776243,1,6,183.495,1985.0,1,2,3,4577.375
17.35,1,5,93.0804,1997.0,2,0,1,826.9236
11.152361516034986,1,1,222.5088,1985.0,1,2,3,7158.6816
14.65,0,9,163.4552,2009.0,1,2,2,2599.2832
12.8,0,6,96.541,2004.0,2,1,1,3765.099
13.17173943661972,0,8,158.363,1985.0,1,2,3,4068.038
6.65,0,3,147.7734,2004.0,2,1,1,2078.6276
6.675,0,9,35.6874,1987.0,0,2,1,952.7598
6.69,1,10,176.837,2009.0,1,2,2,1411.496
12.275211111111112,1,0,223.1404,1985.0,2,0,0,450.0808
7.6,1,15,171.7448,2002.0,2,1,1,4431.5648
7.51,0,13,110.6544,1987.0,0,2,1,1901.5248
13.194406118776243,1,6,62.4194,1985.0,1,2,3,2291.0178
12.766103789126852,1,10,185.7608,1985.0,2,0,0,1470.0864
11.0,1,5,156.863,1997.0,2,0,1,2972.797
13.3379766536965,0,9,194.711,1985.0,2,0,0,196.411
17.25,1,13,95.8068,2009.0,1,2,2,1263.6884
12.56932340425532,0,5,208.9928,1985.0,1,2,3,9678.0688
11.788407960199004,0,14,150.6682,1985.0,2,0,0,457.4046
6.36,0,6,45.406,1987.0,0,2,1,1118.544
11.15,0,8,163.2526,1987.0,0,2,1,1480.0734
12.275211111111112,1,0,104.5332,1985.0,1,2,3,2563.33
18.0,0,9,170.5422,2002.0,2,1,1,3103.9596
7.825,1,5,158.8288,2004.0,2,1,1,1414.1592
14.85,0,9,254.2698,1998.0,2,2,0,1775.6886
12.865732002419843,0,13,174.937,1985.0,2,0,0,176.437
20.5,1,5,83.7592,1987.0,0,2,1,1403.5064
10.395,0,13,60.622,2002.0,2,1,1,778.986
11.788407960199004,0,14,36.019,1985.0,2,0,0,73.238
13.3,1,6,60.8536,2002.0,2,1,1,918.804
12.340829621380845,1,3,83.6224,1985.0,1,2,3,3494.1184
19.35,1,13,114.8518,2002.0,2,1,1,1707.777
16.5,1,6,102.1332,1999.0,1,0,1,1743.0644
5.63,1,10,102.8306,1987.0,0,2,1,1986.0814
12.35,0,3,58.9246,2009.0,1,2,2,926.7936
9.8,0,8,116.4492,2002.0,2,1,1,2780.3808
5.305,1,10,181.9608,2009.0,1,2,2,2388.8904
18.5,1,4,146.3102,1999.0,1,0,1,3645.255
10.695,1,13,156.1972,1997.0,2,0,1,1869.5664
6.525,0,9,86.4882,2007.0,2,1,1,1631.8758
12.35,1,10,198.1426,1999.0,1,0,1,3757.1094
7.935,0,9,261.091,2004.0,2,1,1,2366.919
15.85,1,10,47.1744,1998.0,2,2,0,90.5488
5.615,0,8,121.973,1997.0,2,0,1,2463.46
10.5,0,5,90.783,1987.0,0,2,1,1258.362
13.194406118776243,1,6,223.8088,1985.0,1,2,3,5592.72
8.85,0,6,182.7292,1999.0,1,0,1,4925.5884
13.1,1,6,180.3318,1997.0,2,0,1,2345.6134
12.275211111111112,0,0,101.3016,1985.0,1,2,3,2327.6368
15.1,0,9,140.2496,2004.0,2,1,1,2681.8424
17.7,1,15,184.4924,1987.0,0,2,1,3146.5708
14.65,0,6,49.7692,2002.0,2,1,1,837.5764
16.35,0,10,165.7842,1997.0,2,0,1,2652.5472
19.85,0,4,264.5884,2007.0,2,1,1,5829.7448
6.715,1,0,43.5454,2002.0,2,1,1,838.908
20.85,0,5,192.5478,1997.0,2,0,1,2906.217
12.340829621380845,1,3,79.796,1985.0,1,2,3,4074.696
17.1,0,1,85.3566,1987.0,0,2,1,1775.6886
12.56932340425532,0,5,258.6304,1985.0,2,0,0,516.6608
17.85,0,5,147.805,2004.0,2,1,1,1947.465
19.6,0,8,45.077,1987.0,0,2,1,605.878
13.3379766536965,0,9,125.9336,1985.0,1,2,3,7158.6816
12.5,0,9,41.7112,1997.0,2,0,1,383.5008
15.85,1,10,45.6744,2002.0,2,1,1,633.8416
6.78,1,6,227.4694,1997.0,2,0,1,3197.1716
19.6,1,5,47.6376,2004.0,2,1,1,335.5632
17.5,0,14,171.7738,2007.0,2,1,1,2432.8332
20.75,0,13,160.9578,2002.0,2,1,1,1444.1202
13.659757709251101,0,15,254.704,1985.0,1,2,3,3036.048
9.3,0,7,189.1846,1998.0,2,2,0,382.1692
17.75,0,8,242.4196,2004.0,2,1,1,5543.4508
17.0,0,6,171.5106,1999.0,1,0,1,1539.9954
12.865732002419843,1,13,63.6484,1985.0,2,0,0,65.2484
4.555,1,5,110.1544,1987.0,0,2,1,1230.3984
10.1,1,6,225.5088,1998.0,2,2,0,1342.2528
20.7,1,5,119.7466,1999.0,1,0,1,2003.3922
8.785,0,14,153.0656,2002.0,2,1,1,4170.5712
17.75,0,8,239.3196,1998.0,2,2,0,723.0588
13.23835812964931,0,4,54.9956,1985.0,2,0,0,109.1912
5.465,1,0,129.2626,2002.0,2,1,1,1311.626
13.23835812964931,0,4,89.5856,1985.0,2,0,0,175.7712
12.865732002419843,0,13,187.4556,1985.0,1,2,3,7510.224
13.17173943661972,0,8,156.9604,1985.0,1,2,3,1584.604
17.75,0,4,249.575,1998.0,2,2,0,499.35
16.2,1,5,97.4726,2004.0,2,1,1,1174.4712
20.35,1,10,79.2276,2004.0,2,1,1,649.8208
8.185,0,6,115.4808,2007.0,2,1,1,820.2656
20.5,0,6,88.183,2009.0,1,2,2,719.064
8.42,0,8,64.3168,2004.0,2,1,1,703.0848
10.0,0,5,141.818,2007.0,2,1,1,838.908
7.5,0,3,122.4072,2009.0,1,2,2,2572.6512
13.23835812964931,0,4,177.6002,1985.0,1,2,3,8417.7094
10.6,0,1,43.8454,2002.0,2,1,1,671.1264
20.6,1,13,177.2344,1998.0,2,2,0,892.172
13.194406118776243,0,6,230.801,1985.0,1,2,3,5283.123
16.2,0,14,153.9972,2009.0,1,2,2,1246.3776
20.25,1,3,183.5924,2007.0,2,1,1,2406.2012
12.15,0,8,36.6506,2009.0,1,2,2,493.3578
12.865732002419843,0,13,125.9046,1985.0,1,2,3,4482.1656
8.21,0,4,88.5198,2004.0,2,1,1,1133.8574
6.63,1,13,57.7588,1998.0,2,2,0,57.2588
6.935,1,13,101.8332,1987.0,0,2,1,2255.7304
13.23835812964931,1,4,88.254,1985.0,1,2,3,2510.066
15.0,1,3,185.8266,2004.0,2,1,1,1844.266
7.825,0,9,255.4698,1997.0,2,0,1,5073.396
10.695,0,6,61.4536,1997.0,2,0,1,428.7752
18.85,0,7,162.0578,2004.0,2,1,1,3209.156
12.1,1,14,53.2614,1999.0,1,0,1,386.8298
8.945,1,4,261.091,2002.0,2,1,1,3418.883
8.975,1,3,86.6224,1999.0,1,0,1,1704.448
20.2,0,9,124.4046,1999.0,1,0,1,1120.5414
6.76,1,6,80.696,2009.0,1,2,2,559.272
9.0,0,9,168.1474,2002.0,2,1,1,4211.185
20.2,0,9,123.1046,2002.0,2,1,1,1120.5414
19.0,0,9,189.1872,1997.0,2,0,1,567.2616
15.1,1,5,129.431,1987.0,0,2,1,3505.437
14.1,0,3,142.7496,1999.0,1,0,1,3528.74
20.2,1,13,94.9752,1999.0,1,0,1,1342.2528
12.766103789126852,1,10,232.9616,1985.0,1,2,3,3515.424
12.865732002419843,0,13,92.712,1985.0,1,2,3,3635.268
13.3379766536965,0,9,98.1726,1985.0,1,2,3,978.726
13.23835812964931,1,4,183.3608,1985.0,1,2,3,6064.1064
20.25,0,8,108.8938,2002.0,2,1,1,3644.5892
14.85,0,3,187.7214,1998.0,2,2,0,188.4214
20.7,0,9,149.7366,1998.0,2,2,0,151.1366
5.15,1,10,122.1388,2002.0,2,1,1,2352.9372
13.3379766536965,0,9,43.2796,1985.0,2,0,0,41.2796
12.6,1,6,124.3072,1987.0,0,2,1,5022.7952
10.1,0,3,114.915,1999.0,1,0,1,2796.36
15.25,1,13,179.666,2007.0,2,1,1,6471.576
10.5,1,13,167.1842,2002.0,2,1,1,2984.1156
13.179111842105263,0,2,126.9994,1985.0,2,0,0,385.4982
14.65,1,13,52.8666,2004.0,2,1,1,461.3994
6.885,1,3,108.7228,1997.0,2,0,1,2542.0244
7.285,0,9,176.0054,2009.0,1,2,2,2626.581
11.1,1,6,165.1526,1987.0,0,2,1,1480.0734
13.3379766536965,0,9,48.6376,1985.0,1,2,3,1677.816
10.5,0,5,89.683,1997.0,2,0,1,988.713
13.17173943661972,0,8,104.699,1985.0,2,0,0,103.199
20.75,0,14,151.9024,2002.0,2,1,1,2732.4432
12.865732002419843,1,13,261.091,1985.0,1,2,3,5522.811
11.85,1,6,164.6526,1987.0,0,2,1,2137.8838
14.0,0,9,41.1454,2007.0,2,1,1,503.3448
20.2,0,9,154.634,1987.0,0,2,1,4287.752
19.0,0,9,127.0336,1999.0,1,0,1,3962.8416
16.0,1,13,154.5972,1987.0,0,2,1,1869.5664
13.179111842105263,1,2,155.563,1985.0,2,0,0,469.389
20.85,0,0,181.666,1987.0,0,2,1,1438.128
19.0,0,13,107.6622,1987.0,0,2,1,1270.3464
13.0,1,13,64.3484,2004.0,2,1,1,2218.4456
10.0,0,5,141.618,1998.0,2,2,0,139.818
17.5,0,13,103.999,2004.0,2,1,1,1857.582
13.915723684210526,0,11,181.766,1985.0,2,0,0,179.766
19.5,0,3,180.2002,2007.0,2,1,1,5193.9058
16.1,1,5,124.2362,1998.0,2,2,0,377.5086
8.6,0,9,91.2146,2004.0,2,1,1,2554.0088
12.865732002419843,1,13,188.1872,1985.0,1,2,3,6239.8776
20.25,0,4,220.1482,1997.0,2,0,1,3066.6748
9.6,0,0,105.028,2007.0,2,1,1,2556.672
11.1,0,3,83.0908,1999.0,1,0,1,1593.9252
13.0,0,9,254.7014,2009.0,1,2,2,5100.028
12.56932340425532,0,5,94.741,1985.0,1,2,3,1641.197
20.7,0,9,74.3354,2009.0,1,2,2,1880.885
5.78,1,13,262.3568,1998.0,2,2,0,790.9704
5.325,1,4,53.0298,2009.0,1,2,2,377.5086
7.5,0,5,238.1906,1987.0,0,2,1,3327.6684
11.6,1,2,166.6474,1999.0,1,0,1,4211.185
12.865732002419843,1,13,109.9544,1985.0,1,2,3,5257.1568
6.44,0,1,99.87,2002.0,2,1,1,1498.05
12.5,0,1,198.9742,2002.0,2,1,1,995.371
7.825,0,9,253.5698,2009.0,1,2,2,3805.047
6.865,0,13,212.3218,1998.0,2,2,0,427.4436
7.5,0,5,238.7906,2002.0,2,1,1,4040.7402
9.8,0,14,45.206,1997.0,2,0,1,1211.756
19.0,1,6,225.472,1997.0,2,0,1,3169.208
8.27,1,13,150.8708,1997.0,2,0,1,2407.5328
17.85,0,13,121.8072,1999.0,1,0,1,2450.144
11.8,1,3,116.4834,2004.0,2,1,1,1958.1178
20.6,1,6,187.1556,2009.0,1,2,2,4693.89
20.7,0,9,73.9354,1997.0,2,0,1,677.1186
15.25,0,13,87.0198,2002.0,2,1,1,2442.1544
12.35,1,0,76.2328,1997.0,2,0,1,1544.656
12.5,1,6,83.0592,1987.0,0,2,1,743.0328
15.2,0,9,108.9912,1999.0,1,0,1,1965.4416
18.25,0,13,122.6046,1999.0,1,0,1,2988.1104
6.71,0,1,218.9166,1987.0,0,2,1,2394.8826
13.17173943661972,0,8,176.7686,1985.0,2,0,0,888.843
12.865732002419843,1,13,57.2588,1985.0,1,2,3,801.6232
13.194406118776243,0,6,167.5474,1985.0,2,0,0,1010.6844
12.35,0,8,36.3216,2004.0,2,1,1,276.9728
6.42,0,4,178.7002,1987.0,0,2,1,4477.505
14.65,0,9,161.3552,1999.0,1,0,1,7148.0288
13.65,0,1,229.4668,1999.0,1,0,1,4837.7028
20.2,1,6,128.3678,2009.0,1,2,2,1398.8458
12.5,0,9,172.2448,2007.0,2,1,1,1874.8928
12.766103789126852,0,10,255.433,1985.0,1,2,3,9227.988
5.48,0,5,82.225,2009.0,1,2,2,2247.075
13.17173943661972,0,8,109.4596,1985.0,2,0,0,647.1576
12.1,1,14,56.2614,2002.0,2,1,1,552.614
16.7,0,6,107.9912,2007.0,2,1,1,1419.4856
16.85,1,13,45.9428,2002.0,2,1,1,307.5996
7.365,0,6,227.072,1999.0,1,0,1,4074.696
9.195,0,13,183.6634,2007.0,2,1,1,2362.9242
14.3,0,4,122.373,1997.0,2,0,1,985.384
5.32,0,8,101.2674,2007.0,2,1,1,2241.0828
13.17173943661972,0,8,235.6906,1985.0,1,2,3,5704.5744
13.65,1,13,80.2302,1998.0,2,2,0,79.2302
12.6,1,6,248.6092,1997.0,2,0,1,3237.1196
13.3379766536965,0,9,33.6216,1985.0,1,2,3,934.7832
10.6,1,2,49.7008,1997.0,2,0,1,961.4152
12.865732002419843,0,13,184.6582,1985.0,2,0,0,185.7582
8.6,1,3,188.553,1987.0,0,2,1,3795.06
19.85,0,6,224.0772,1997.0,2,0,1,1556.6404
9.3,0,7,125.5388,2007.0,2,1,1,2848.2924
13.179111842105263,1,2,167.8474,1985.0,2,0,0,336.8948
7.76,0,13,99.67,2009.0,1,2,2,1897.53
10.895,0,4,265.2568,2004.0,2,1,1,4218.5088
10.8,0,14,238.1564,2009.0,1,2,2,5243.8408
12.56932340425532,1,5,91.0488,1985.0,2,0,0,271.6464
9.195,1,5,52.8666,1999.0,1,0,1,1384.1982
19.6,0,13,166.0526,1999.0,1,0,1,3124.5994
15.7,0,0,253.3724,2007.0,2,1,1,6795.1548
18.85,0,7,127.4336,2002.0,2,1,1,894.8352
14.7,0,7,144.5128,1987.0,0,2,1,3307.6944
15.0,0,15,108.5938,1987.0,0,2,1,1393.5194
21.1,1,6,65.0168,1997.0,2,0,1,639.168
17.0,0,5,248.3434,2009.0,1,2,2,6208.585
16.7,1,0,188.6214,2004.0,2,1,1,565.2642
8.6,0,9,92.5146,1997.0,2,0,1,2006.7212
6.76,1,6,79.296,2007.0,2,1,1,1118.544
8.77,1,6,173.9422,1997.0,2,0,1,3103.9596
13.3379766536965,0,9,53.4956,1985.0,1,2,3,2129.2284
5.845,1,5,213.2218,2004.0,2,1,1,7266.5412
16.7,1,6,181.9976,2002.0,2,1,1,5432.928
11.65,0,7,38.8164,1998.0,2,2,0,77.2328
12.56932340425532,0,5,88.283,1985.0,1,2,3,2157.192
14.3,0,5,78.3302,1999.0,1,0,1,1267.6832
12.865732002419843,0,13,45.7428,1985.0,1,2,3,615.1992
8.355,0,3,148.0418,1997.0,2,0,1,1471.418
13.15,0,13,183.095,1997.0,2,0,1,1830.95
19.25,1,5,82.5908,2002.0,2,1,1,922.7988
5.035,1,1,228.2036,2002.0,2,1,1,2504.7396
15.85,1,13,41.048,1997.0,2,0,1,798.96
15.35,0,14,197.3768,1987.0,0,2,1,3350.3056
12.5,0,1,197.2742,1999.0,1,0,1,3782.4098
18.35,1,6,87.5882,1998.0,2,2,0,171.7764
12.865732002419843,1,13,167.0842,1985.0,1,2,3,6465.5838
20.5,0,6,120.1756,1987.0,0,2,1,2059.9852
13.85,0,14,143.1154,1999.0,1,0,1,2552.6772
4.59,0,14,111.186,2002.0,2,1,1,1245.046
10.0,0,8,147.1102,1987.0,0,2,1,2916.204
12.35,0,6,113.6518,2009.0,1,2,2,1593.9252
13.23835812964931,1,4,43.8744,1985.0,1,2,3,1222.4088
20.0,1,3,107.4622,1987.0,0,2,1,1587.933
13.8,1,13,232.6984,2009.0,1,2,2,1390.1904
9.5,0,14,33.39,2002.0,2,1,1,732.38
5.425,1,0,88.3514,1997.0,2,0,1,2833.6448
16.75,0,13,187.9556,1999.0,1,0,1,2440.8228
19.2,1,15,223.8062,2002.0,2,1,1,5642.655
10.5,0,9,171.3106,1997.0,2,0,1,3593.3226
12.85,1,6,252.0382,2009.0,1,2,2,4037.4112
13.3379766536965,0,9,127.502,1985.0,2,0,0,379.506
6.36,0,6,45.706,2002.0,2,1,1,838.908
11.152361516034986,1,1,111.857,1985.0,2,0,0,109.857
14.5,1,1,263.2594,1987.0,0,2,1,2878.2534
7.02,0,6,150.0734,2002.0,2,1,1,4454.202
7.42,0,13,247.1092,2004.0,2,1,1,4233.1564
17.25,0,9,253.5724,1997.0,2,0,1,5033.448
18.75,0,13,190.6504,2002.0,2,1,1,1342.2528
20.25,1,6,220.5772,2007.0,2,1,1,2446.1492
12.65,1,5,192.3846,1987.0,0,2,1,1910.846
12.5,0,8,96.7384,1997.0,2,0,1,2167.8448
12.8,0,15,261.4252,1998.0,2,2,0,262.3252
6.655,0,6,212.4586,2007.0,2,1,1,2743.7618
10.3,0,4,263.0226,1997.0,2,0,1,4229.1616
14.6,0,11,239.2538,2007.0,2,1,1,3605.307
9.195,1,0,77.4644,2009.0,1,2,2,1414.1592
13.65,0,13,185.2924,2004.0,2,1,1,3146.5708
7.935,0,4,51.235,1999.0,1,0,1,848.895
20.75,0,13,104.1622,1987.0,0,2,1,1693.7952
15.1,1,6,41.6796,1999.0,1,0,1,784.3124
12.340829621380845,0,3,115.2808,1985.0,2,0,0,117.1808
10.1,0,10,76.367,1997.0,2,0,1,765.67
12.340829621380845,1,3,100.3674,1985.0,1,2,3,1833.6132
16.75,0,4,173.0106,1999.0,1,0,1,3593.3226
9.13,0,9,152.8024,1997.0,2,0,1,1214.4192
8.235,0,8,182.195,2009.0,1,2,2,2380.235
16.85,1,5,194.1478,1987.0,0,2,1,5812.434
13.3379766536965,0,9,181.5976,1985.0,1,2,3,4165.2448
17.35,0,11,79.4618,2004.0,2,1,1,1772.3596
12.340829621380845,0,3,50.5324,1985.0,2,0,0,207.7296
14.5,0,8,159.9604,2007.0,2,1,1,2218.4456
14.5,0,4,153.0998,1997.0,2,0,1,4921.5936
9.395,0,14,227.872,2007.0,2,1,1,1584.604
7.905,0,13,248.3408,2002.0,2,1,1,751.0224
12.56932340425532,0,5,183.3292,1985.0,2,0,0,364.8584
13.915723684210526,0,11,121.373,1985.0,2,0,0,246.346
8.5,0,3,52.5324,1997.0,2,0,1,1194.4452
8.3,1,4,87.7198,2004.0,2,1,1,1831.6158
7.975,0,0,84.525,1997.0,2,0,1,416.125
13.5,1,6,145.4102,2002.0,2,1,1,3499.4448
13.3379766536965,0,9,256.1646,1985.0,1,2,3,5926.2858
5.785,1,13,181.366,2004.0,2,1,1,1977.426
9.5,0,14,32.09,2007.0,2,1,1,432.77
16.75,0,6,258.0988,2002.0,2,1,1,8994.958
12.56932340425532,1,5,158.4288,1985.0,1,2,3,2985.4472
17.6,1,15,46.006,1997.0,2,0,1,326.242
18.2,1,6,250.2092,2009.0,1,2,2,2988.1104
11.6,0,14,143.0154,1998.0,2,2,0,283.6308
6.865,0,13,212.0218,2009.0,1,2,2,2350.9398
7.275,0,13,145.976,1999.0,1,0,1,3515.424
18.2,0,6,197.511,1997.0,2,0,1,392.822
13.5,0,14,189.1872,2004.0,2,1,1,1890.872
9.0,0,14,36.119,1987.0,0,2,1,1098.57
19.1,0,4,38.8138,1987.0,0,2,1,731.0484
17.85,1,10,260.2936,2004.0,2,1,1,4175.8976
10.3,1,6,114.2176,2009.0,1,2,2,2175.8344
6.38,0,9,145.147,1997.0,2,0,1,3006.087
12.56932340425532,1,5,37.0506,1985.0,1,2,3,986.7156
15.0,0,8,126.3362,1998.0,2,2,0,503.3448
15.1,0,0,159.2604,1997.0,2,0,1,2852.2872
16.2,0,9,191.6162,2009.0,1,2,2,1731.7458
5.945,0,9,129.3652,2009.0,1,2,2,4391.6168
11.8,1,4,224.2772,1998.0,2,2,0,667.1316
19.7,1,3,256.1014,1999.0,1,0,1,3060.0168
13.23835812964931,0,4,145.0128,1985.0,2,0,0,143.8128
19.0,0,8,211.9244,2009.0,1,2,2,2117.244
12.3,0,13,115.9834,1999.0,1,0,1,2073.3012
12.3,0,14,107.0938,1998.0,2,2,0,214.3876
8.1,0,6,210.4902,2002.0,2,1,1,5309.755
15.85,0,1,216.6166,1997.0,2,0,1,4136.6154
14.85,1,6,161.2578,1997.0,2,0,1,4171.9028
19.0,1,6,186.5214,1997.0,2,0,1,2261.0568
5.485,0,8,166.2842,2004.0,2,1,1,1989.4104
19.0,0,9,188.8872,2004.0,2,1,1,3592.6568
16.1,1,6,98.441,2007.0,2,1,1,868.869
6.135,0,14,114.286,1997.0,2,0,1,2376.906
11.6,1,2,168.0474,2004.0,2,1,1,4379.6324
16.2,0,3,101.399,1999.0,1,0,1,1031.99
15.6,0,4,242.3854,1999.0,1,0,1,2416.854
10.395,0,12,159.4604,1987.0,0,2,1,316.9208
14.5,0,4,154.2998,2009.0,1,2,2,1691.7978
15.25,0,9,132.2968,2007.0,2,1,1,1696.4584
10.1,1,6,222.9088,2002.0,2,1,1,5145.3024
12.1,0,9,166.0526,1999.0,1,0,1,3617.9572
12.865732002419843,1,13,54.1956,1985.0,1,2,3,3002.758
8.3,1,0,98.5384,2009.0,1,2,2,1872.2296
7.315,0,13,154.034,2002.0,2,1,1,612.536
15.6,1,13,172.6764,2007.0,2,1,1,2920.1988
13.3379766536965,0,9,96.641,1985.0,1,2,3,1544.656
16.2,1,5,175.537,1999.0,1,0,1,3528.74
13.3379766536965,0,9,145.6418,1985.0,1,2,3,3825.6868
17.5,0,5,258.5304,1997.0,2,0,1,6199.9296
18.25,1,4,155.863,2009.0,1,2,2,2346.945
12.766103789126852,0,10,185.5608,1985.0,1,2,3,3307.6944
11.576204620462047,0,7,54.2298,1985.0,2,0,0,161.7894
12.1,0,6,106.528,2009.0,1,2,2,1171.808
16.25,0,3,91.1804,1987.0,0,2,1,1929.4884
7.785,0,4,102.5306,2009.0,1,2,2,1358.8978
10.1,0,3,118.115,1998.0,2,2,0,116.515
12.35,0,13,119.9124,2007.0,2,1,1,2014.7108
15.7,1,6,60.2536,2004.0,2,1,1,1163.8184
20.35,0,9,79.1328,2004.0,2,1,1,1235.7248
12.340829621380845,1,3,200.1742,1985.0,1,2,3,6171.3002
12.56932340425532,0,5,147.5392,1985.0,1,2,3,5219.872
12.1,0,7,178.566,2004.0,2,1,1,3775.086
20.35,0,10,184.1292,1997.0,2,0,1,2189.1504
18.1,0,9,127.5336,1997.0,2,0,1,1789.6704
12.6,0,4,33.4874,2009.0,1,2,2,105.8622
7.5,0,3,122.7072,1999.0,1,0,1,1470.0864
20.5,1,5,83.2592,2007.0,2,1,1,1155.8288
16.75,1,14,37.4822,2007.0,2,1,1,549.9508
17.85,0,5,150.205,1998.0,2,2,0,149.805
13.5,0,0,85.554,2002.0,2,1,1,1731.08
12.85,0,6,199.0768,1987.0,0,2,1,3153.2288
12.35,1,4,47.8692,1998.0,2,2,0,49.2692
10.1,0,7,60.6878,2007.0,2,1,1,363.5268
11.0,0,8,101.9358,1987.0,0,2,1,1105.8938
14.15,0,13,243.7828,2004.0,2,1,1,6579.4356
20.6,0,9,74.8696,1987.0,0,2,1,223.7088
5.765,0,0,37.2164,1999.0,1,0,1,579.246
8.01,0,7,36.6532,1998.0,2,2,0,71.9064
10.8,0,6,243.2144,2002.0,2,1,1,1225.072
15.7,0,7,42.177,2007.0,2,1,1,735.709
8.6,0,9,91.8146,1999.0,1,0,1,2371.5796
13.17173943661972,0,8,55.993,1985.0,1,2,3,1471.418
6.36,0,6,47.506,2009.0,1,2,2,1071.938
5.32,0,8,100.6674,2004.0,2,1,1,2648.5524
12.766103789126852,1,10,111.1202,1985.0,1,2,3,3150.5656
13.3379766536965,0,9,244.346,1985.0,2,0,0,246.346
12.56932340425532,1,5,199.3426,1985.0,1,2,3,3757.1094
7.435,0,15,205.2638,1987.0,0,2,1,3520.0846
6.615,1,3,251.6408,1997.0,2,0,1,6008.1792
11.3,0,0,247.8118,1997.0,2,0,1,2964.1416
10.895,0,6,131.9284,2004.0,2,1,1,659.142
11.5,1,5,100.8358,1997.0,2,0,1,2111.2518
12.340829621380845,0,3,198.9768,1985.0,1,2,3,4729.8432
7.55,1,6,123.9072,1987.0,0,2,1,1102.5648
20.5,0,0,109.4596,2009.0,1,2,2,431.4384
5.325,1,4,53.2298,2007.0,2,1,1,1240.3854
6.675,0,9,33.3874,1997.0,2,0,1,1235.059
16.5,1,2,183.3292,1997.0,2,0,1,2006.7212
10.195,0,13,149.0076,1999.0,1,0,1,1182.4608
19.2,1,3,155.4314,2002.0,2,1,1,3568.0222
15.7,1,3,114.1202,2009.0,1,2,2,787.6414
18.7,0,14,50.2324,1987.0,0,2,1,623.1888
13.65,0,8,55.093,2009.0,1,2,2,452.744
12.56932340425532,0,5,98.6068,1985.0,1,2,3,2430.17
6.11,1,6,129.5968,2002.0,2,1,1,2348.9424
6.85,0,5,262.0594,2007.0,2,1,1,1569.9564
12.766103789126852,0,10,78.467,1985.0,1,2,3,3292.381
7.475,0,6,243.4854,2007.0,2,1,1,1691.7978
9.0,0,9,170.2474,2009.0,1,2,2,4211.185
15.1,0,13,195.211,1987.0,0,2,1,3142.576
11.35,1,13,101.5016,1997.0,2,0,1,202.4032
15.0,0,14,65.2168,1999.0,1,0,1,958.752
6.44,0,1,98.27,1997.0,2,0,1,2396.88
6.445,0,0,95.0436,1998.0,2,2,0,94.5436
14.8,0,10,189.2846,2002.0,2,1,1,1719.7614
13.194406118776243,1,6,147.4102,1985.0,1,2,3,3207.8244
8.18,1,5,56.6588,2004.0,2,1,1,687.1056
15.2,0,14,94.1752,2002.0,2,1,1,2109.2544
12.275211111111112,0,0,77.996,1985.0,1,2,3,2716.464
8.76,0,8,126.2336,2007.0,2,1,1,1406.1696
18.1,0,4,158.9288,2009.0,1,2,2,1571.288
13.17173943661972,0,8,62.2168,1985.0,1,2,3,1661.8368
5.305,1,10,181.8608,1999.0,1,0,1,4594.02
12.85,0,13,43.5428,1999.0,1,0,1,615.1992
13.194406118776243,1,6,187.2556,1985.0,1,2,3,4506.1344
12.865732002419843,1,13,56.4588,1985.0,1,2,3,973.3996
13.23835812964931,0,4,214.385,1985.0,1,2,3,4327.7
15.0,0,13,46.9744,2002.0,2,1,1,679.116
9.3,0,7,123.2388,1999.0,1,0,1,1857.582
19.25,0,4,54.5956,1999.0,1,0,1,764.3384
19.35,1,0,164.5184,1987.0,0,2,1,1651.184
11.35,1,4,181.9608,2007.0,2,1,1,1653.8472
18.7,0,6,111.0886,1999.0,1,0,1,222.3772
6.055,0,6,160.892,1997.0,2,0,1,2396.88
8.395,0,13,100.9042,2002.0,2,1,1,1686.4714
12.865732002419843,1,13,125.5704,1985.0,1,2,3,1001.3632
12.275211111111112,1,0,177.037,1985.0,1,2,3,3352.303
9.195,1,6,99.2016,1997.0,2,0,1,809.6128
21.1,0,9,233.9958,2004.0,2,1,1,1869.5664
20.35,0,10,181.7292,2007.0,2,1,1,4013.4424
11.0,0,8,100.3358,2009.0,1,2,2,904.8222
10.1,0,8,200.2084,2002.0,2,1,1,3174.5344
